SMILES,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,PG Explainer
CCN(CC1=NC=C(C=C1)C#CC(C)(C)O)C(=O)C2=C(C=C3C(=C2)C4=C(C=NN4C)C(=N3)N)F,True,True,True,True,True,True
CC(=O)NCC1CCCN(C1)C2=C(C(=O)N(N=C2)C3=NC=C(C=C3)C(F)(F)F)Cl,True,True,True,True,True,True
CC1=C(C(=NO1)C)CN2C=CN3C(=CC(=N3)C4=CC=CS4)C2=O,True,True,True,True,True,True
C1=COC(=C1)CNC(=O)CSC2=NC3=C(N2)C=C(C=N3)Cl,True,True,True,True,True,True
CC(OC(=O)N)SNN,True,True,True,True,True,True
CC1=CC2=C(C=C1)C(C3=C2C4=C(C=C3)C(C5=CC=CC=C54)(C)C)(C6=CC=CC(=C6)C7=CC=CC(=C7)C8=CC=CC=C8)C9=CC=CC(=C9)C1=CC=CC(=C1)C1=CC=CC=C1,True,True,True,True,True,True
CCC(=CN=CC)C1=CC=CC=C1C(C)CN,True,True,True,True,True,True
CCC(C)(C)CC1C2(CCC(CC2)C)OCCN1,True,True,True,True,True,True
C1C(OC(C1S)N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O,True,True,True,True,True,True
C1CCC2=C(C1)C(=CS2)C(=O)NS(=O)(=O)C3=CC4=C(C=C3)OCCO4,True,True,True,True,True,True
CN1CCCC2C1CCN(C2)C(=O)C3=CNC(=O)C=C3,True,True,True,True,True,True
CC1=CC(=CN=C1)CS(=O)(=O)C2=CC=CC=C2C(=O)O,True,True,True,True,True,True
CCC1=CC=C(C=C1)NS(=O)(=O)C2=CC(=NC=C2)N,True,True,True,True,True,True
CC1=CC=C(C=C1)C2=C(C3=CC(=C(N=C3O2)NS(=O)(=O)CCCCCC#N)C4CC4)C(=O)NC,True,True,True,True,True,True
