SMILES,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,PG Explainer
CC1(CCCOC1)NC(=O)NC2=CN=C(C=C2)C(=O)O,True,True,True,True,True,True
CC(C1=C(C=C(C=C1)F)Cl)NCC2=CC(=CC=C2)CO,True,True,True,True,True,True
CC1=C(C=CC(=C1)NC(=O)C)N2C(=C(C(C(=C2N)C#N)C3=CC=CC=C3)C(=O)OC)C(=O)OC,True,True,True,True,True,True
CCCC(=O)OC1=CC=C(NC1=O)C(=O)O,True,True,True,True,True,True
CC1=C(C=CC(=C1)Br)C(=O)NC2=C(C=CC(=C2)Cl)Br,True,True,True,True,True,True
C1CN(CC2=C1C(=CC=C2)C(=O)O)C(=O)CCNC(=O)OCC3C4=CC=CC=C4C5=CC=CC=C35,True,True,True,True,True,True
CC1C2(CC(CC(O2)(CO1)C)NC(=O)C)CC=C,True,True,True,True,True,True
CC1(CCN(CC1)C2=NC=C(NC2=O)CC3=C(C(=CC=C3)Cl)Cl)CN,True,True,True,True,True,True
CCCCOCC=CC(=O)N=C1CCC=NN1C2=CC=CC=C2,True,True,True,True,True,True
CC1=CC2=C(C=C1)N=C(S2)N(CCCN3C=CN=C3)C(=O)C4=C(C=C(C=C4)F)Cl.Cl,True,True,True,True,True,True
CC(C)C(CCCNCC1=CC(=CS1)Br)CCN,True,True,True,True,True,True
CC1=CC(=CC=C1)C2=CC3=C(N=C2)SC4=CC=CC=C43,True,True,True,True,True,True
CC1=CC(=CC=C1)CN2CCN(CC2)C(=O)NCC3=CC4=C(C=C3)OCCO4,True,True,True,True,True,True
CC1=NC2=C(C=CC=C2S(=O)(=O)NC(=O)C3=CC4=CC(=C(C=C4O3)N(C)C)F)C=C1,True,True,True,True,True,True
C1C(C(C(CS1(=O)=O)N2C3=C(C=C(C=C3)C(F)(F)F)OC4=C2C=CC(=C4)C(F)(F)F)O)N,True,True,True,True,True,True
CSC1=C(N=C(N=C1N)Cl)N,True,True,True,True,True,True
C1CCC2C(C1)CCCN2C(=O)CN3N=C(N=N3)C4=CC=C(C=C4)Cl,True,True,True,True,True,True
CCCN1CCC(CC1)N(C)C(=O)C2=CC=CO2,True,True,True,True,True,True
CCOC(=O)C1=CN=C(N=C1C)NCC2(CCC2)C,True,True,True,True,True,True
C1CC12CC3CC(C2)N3C(=O)C4=CC=CC=N4,True,True,True,True,True,True
CC1=CC2=C(C(=C1)NC(=O)C3=CC=CC=C3)N=C(C=C2C)C,True,True,True,True,True,True
CCOC1=CC=C(C=C1)C(=C2C(N(C(=O)C2=O)C3=NC4=C(S3)C=C(C=C4)OC)C5=CC(=C(C(=C5)OC)OC)OC)O,True,True,True,True,True,True
C1=CC(=C(C=C1NCC2=NN=C(O2)C3=CC=C(O3)Br)Cl)C(=O)N,True,True,True,True,True,True
CC1=CC=C(C=C1)CN2C(C3=C(C2=O)OC4=C(C3=O)C=C(C=C4)C)C5=CC=C(C=C5)C,True,True,True,True,True,True
CC(C)C1=CC(=NN1)NC(=O)C2=CC=CC(=C2)CSC,True,True,True,True,True,True
C1=CC(=CC=C1C2=CC(=CS2)CC3=CSC=C3)Cl,True,True,True,True,True,True
CC1=C(C=CC(=C1)NC(=O)NCC2CCOCC2)Br,True,True,True,True,True,True
COC1=CC=C(C=C1)CC(=O)NCC2=NN=C(N2C3=CC=CC(=C3)C(F)(F)F)SCC(=O)NC4=CC=CC=C4C(F)(F)F,True,True,True,True,True,True
CN(C1CCCCC1)C(=O)C2=CC=C(C=C2)CSC3=C(C=CC4=C3CCNCC4)Cl,True,True,True,True,True,True
CC1=CC=C(C=C1)C(C)C.C1=CC=C(C=C1)C(C(C2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)[S-](=O)=O)N.Cl[Ru+],True,True,True,True,True,True
CC1(CCCN(C1)C2=NC(=NC3=C(C(=NC=C32)C4=C5C(=CC(=C4)O)C=CC(=C5C#C)F)F)OCC67CCCC6N(CCC7)C8CC8)O,True,True,True,True,True,True
CN(C1=CC=CC=C1)C2=NC(=CC(=N2)NCC3=CC=CO3)C4=CC=CC=C4,True,True,True,True,True,True
CCCC[Sn](CCCC)(CCCCCC[N+]1=CN(C=C1)CC)CC=C.[Br-],True,True,True,True,True,True
C1CCC2=C(CC1)SC(=N2)NC(=O)C3=CC=CC=C3NC(=O)C4=CC=CS4,True,True,True,True,True,True
CC1=CC(=C(C=C1)OC)S(=O)(=O)N2CCC(CC2)N(CC3=CC4=C(C=C3)C=CC(=C4)C(=N)N)S(=O)(=O)C,True,True,True,True,True,True
C1=CC(=CC=C1C=CC2=NC(=NO2)C3=NC=C(C=C3)F)N,True,True,True,True,True,True
CCNC(=NCC1=CC2=C(C=C1)OCO2)NCCN(C)CC(F)(F)F,True,True,True,True,True,True
CCOC1=CC=CC=C1C(=O)C2=CC(=NC(=C2)C)C,True,True,True,True,True,True
C1CN(CCC12OCCO2)C(=O)CNC3=CC=C(C=C3)C#N,True,True,True,True,True,True
C1C(C1C(=O)NCC2=CC=C(C=C2)C(=O)NCC(=O)N)C3=CC=CC=C3C(F)(F)F,True,True,True,True,True,True
C1=C(N(C=C1[N+](=O)[O-])CCC(=O)N)C(=O)O,True,True,True,True,True,True
CC[Al-](C)(C)C,True,True,True,True,True,True
CCC1=CC2=C(C=C1O)OC(=O)C=C2CN(CC3=CC=CO3)CC4=CC=CO4,True,True,True,True,True,True
CC(=O)OC1=CC=C(C=C1)CC2COCC3=NC4=C(N23)C5=CC=CC=C5[N+](=C4)[O-],True,True,True,True,True,True
CCC(CO)(C1=CC=CC=C1F)NC2=CC=CC=C2F,True,True,True,True,True,True
CC1CCCC(C1C)NC(=O)C2=NN(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)OC,True,True,True,True,True,True
C1CN(CC2=C1ON=C2C3=CC(=CC=C3)F)CCN4C=C(C=N4)Cl,True,True,True,True,True,True
CC1=CC=C(C=C1)N=C(CC(SSC2=CC=CC3=CC=CC=C32)SSC4=CC=CC5=CC=CC=C54)OC6=CC=CC7=CC=CC=C76,True,True,True,True,True,True
CC1(C2=C(C=C(C=C2)C3=NC(=NC(=N3)C4=CC=CC=C4)N5C6=CC=CC=C6C7=C5C=C8C(=C7)C9=CC=CC=C9N8C2=CC=CC=C2)C2=CC=CC=C21)C.CC1(C2=C(C=C(C=C2)C3=NC(=NC(=N3)C4=CC=CC=C4)N5C6=CC=CC=C6C7=C5C8=C(C=C7)N(C9=CC=CC=C98)C2=CC=CC=C2)C2=CC=CC=C21)C.C1=CC=C(C=C1)C2=NC(=NC(=N2)N3C4=CC=CC=C4C5=C3C6=C(C=C5)N(C7=CC=CC=C76)C8=CC=CC=C8)C9=C1C2=CC=CC=C2OC1=CC=C9.C1=CC=C(C=C1)C2=NC(=NC(=N2)N3C4=CC=CC=C4C5=C3C6=C(C=C5)N(C7=CC=CC=C76)C8=CC=CC=C8)C9=CC=CC1=C9SC2=CC=CC=C12,True,True,True,True,True,True
C1CS(=O)(=O)CC1CC2=NC3=CC=CC=C3N2CC(COCC4=CC=CC=C4Cl)O,True,True,True,True,True,True
CC1=CC(=C(C=C1)C)OCCC(=O)NC2=CC3=C(C=C2Cl)OCCO3,True,True,True,True,True,True
COC1=CC2=C(C=C1)C(=CC(=O)O2)COC(=O)C3=CC(=NC(=C3C#N)SC)C4CC4,True,True,True,True,True,True
CC(C)(C)C(C(=O)N1CC(CC1C(=O)NC(CC2CCC2)C(=O)OCN)OC3=NC=C(C=C3)Cl)NC4=NC5=CC=CC=C5O4,True,True,True,True,True,True
C1CC2C(N(N=C2C(=CC3=CC=CC=C3)C1)C4=NC(CS4)C5=CC=C(C=C5)Cl)C6=CC=CC=C6,True,True,True,True,True,True
CN=C(NCC1=CC=NN1C)NC2CCN(C2)C3=C(C=C(C=N3)C(F)(F)F)Cl,True,True,True,True,True,True
CC1=CC(=CC(=C1)F)C(C2=CC=C(C=C2)C(F)(F)F)NC,True,True,True,True,True,True
CCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCCC,True,True,True,True,True,True
[H-].C.C.C.C.C.C.CCCCSC1=CC(=CC=C1)Br.CCCCSC1=CC=CC(=C1)C=CCN.CCCCSC1=CC=CC(=C1)C=CCNC(=O)C(F)(F)F.CCCCBr.CO.C=CCNC(=O)C(F)(F)F.C1=CC(=CC(=C1)Br)S.C(=O)O[O-].O.[K+].[K+],True,True,True,True,True,True
C1CN(CCN1CCC(=O)NC2=C(C=CC(=C2)Cl)Cl)C3=C(C=C(C=C3)Cl)[N+](=O)[O-],True,True,True,True,True,True
C1CC1C2=NC(=NN2)N3CCC(CC3)C(=O)O,True,True,True,True,True,True
CCNC(=NCC1=C(N=CS1)C)NCCC2=CC3=C(C=C2)OCO3.I,True,True,True,True,True,True
CN1C(=C(C(=O)N(C1=O)C)C#N)NC2=CC(=C(C=C2)Cl)CSC,True,True,True,True,True,True
COCCCOC1=CC(=CC(=C1)C2SCC(S2)C3=CC(=C(C(=C3)OC)OC)OC)S(=O)(=O)C=C,True,True,True,True,True,True
CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C(OCC(C)CCC=C(C)C)OCC(C)CCC=C(C)C)C)(C)C,True,True,True,True,True,True
CCCC1=NC=C(S1)C(=O)NC(C2=CC=CC(=C2C)C)C(=O)O,True,True,True,True,True,True
CC1=C(OC2=C1C3=C(S2)C(=NC=C3)C4=CC5=CC=CC=C5C(=C4)C(C)(C)C)CC(C)(C)C,True,True,True,True,True,True
C1=CC=C(C=C1)C2=CC=C(C=C2)N(C3=CC=CC=C3)C4=CC=CC=C4C5=CC=CC=C5C6=CC=CC=C6C7=CC=CC=C7,True,True,True,True,True,True
C1=CC(=C(C(=C1)Br)C(=O)O)SC2=NN=CS2,True,True,True,True,True,True
CCC(=CC(=NC[Si])C)N(CS)C(C)C,True,True,True,True,True,True
CC1=C(C=C(C=C1)COC(=O)C(=C)C(C2=CN=CC=C2)O)Cl,True,True,True,True,True,True
CC(C1=CC(=C(C=C1)OC)Br)NC(=O)C2=CC=C(C=C2)COC,True,True,True,True,True,True
CN1C=C(C=N1)C2=CN(C3=C2C=C(C=N3)C4CCC(CC4)C5=CC=CC=C5)S(=O)(=O)C6=CC=CC=C6,True,True,True,True,True,True
CC1=CC=C(C=C1)C2(C(=O)C3=C(NC2=O)SC(=C3C4=CC(=CC=C4)OC)Cl)C,True,True,True,True,True,True
C1CC2=C(C1)C=C(C=C2)SCC3=CC=CC=C3N,True,True,True,True,True,True
COCCNCCNS(=O)(=O)C1=CC(=C(C=C1)F)OC.Cl,True,True,True,True,True,True
CC(=O)NCCN1C2=C(C=CC(=C2)N(C)C3=NC=CC(=C3)C(F)(F)F)N=C(C1=O)C4=CC=C(C=C4)OC,True,True,True,True,True,True
CC1=NN=C(N1C)CNC(=NCC2=CC=CC=C2)NCC3=CC=NN3C.I,True,True,True,True,True,True
CC1=CC=C(C=C1)SCC(=O)NNC(=S)NC2=C(C=CC(=C2)[N+](=O)[O-])Cl,True,True,True,True,True,True
COC1=CC=CC(=C1)C2(C3=CC=CC=C3CCO2)C#CC4=CC(=CC=C4)C#N,True,True,True,True,True,True
CN1CCC(CC1)NC2=C3C(=NC=C2Br)N=C(N3)C4=CC=C(C=C4)OCC(=O)NC5=NOC=C5,True,True,True,True,True,True
CC1CC(=CC=C1OC(=O)C2=CC=C(C=C2)C)N=NC3=CC=C(C=C3)C,True,True,True,True,True,True
CC(C)CC(C(=O)NC(CC(=O)O)C1=CC(=CC=C1)F)N2C(=O)C(N(C2=O)CC3=CC=C(C=C3)C=CC4=CC=CC=C4)(C)C,True,True,True,True,True,True
CC1=CC=CC=C1C(CCN(C)CC2=CSC(=N2)C)N,True,True,True,True,True,True
CCCNC1=NC2=CC=CC=C2C(=N1)N(C)C3CCOC3,True,True,True,True,True,True
