SMILES,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,PG Explainer
CCC(CC(=NO)N)OC1=CC=CC=C1,True,True,True,True,True,True
C(C(COP(=S)(O)O)O)O,True,True,True,True,True,True
CC(C)(C)OC(=O)N1CCC(C1)NCC2=CSC3=C(C4=C(C(=C23)NCCN(C)C)C(=O)C5=CC=CC=C5C4=O)OC,True,True,True,True,True,True
C1CC2C(C1O)C(CC(CO2)CCCC(=O)O)C=C(CCOC3=CC=CC=C3)O,True,True,True,True,True,True
CC1CC2=C(N1C(=O)C(C)(C)C)C=CC(=C2)CC(C)N,True,True,True,True,True,True
CC1=C(C(=O)NN=C1C=CC2=CC=CC=C2C(F)(F)F)C#N,True,True,True,True,True,True
CCC1=CC(=CC(=C1NC(=O)CC)CC)Br,True,True,True,True,True,True
CC(C)(C)OC(=O)N1CCC(CC1)CC(CN(CC2=CN=CN2C)C3=CC=C(C=C3)C#N)NS(=O)(=O)C4=CN(C=N4)C,True,True,True,True,True,True
CC1=CC(=C(N=C1)C(CC2=NC3=CC=CC=C3C=C2)O)C,True,True,True,True,True,True
CC(C1=CC=C(C=C1)OC)N(C)C(=O)CC2=CC(=CC=C2)C(F)(F)F,True,True,True,True,True,True
C1=CC=C(C(=C1)NC=C2C(=O)N=C3C=CC=CC3S2)Cl,True,True,True,True,True,True
CCN1C=C(C=N1)C(CC2=CC=C(C=C2)F)NN,True,True,True,True,True,True
CC(C)N(CN1C2=C3C(=CC(=C2N=C1C(F)(F)F)Br)OC(C(O3)(F)F)(F)F)C(=O)OC,True,True,True,True,True,True
CCCCN(CCCC)S(=O)(=O)C1=CC2=C(C=C1)OC(=C2C)C(=O)NC3=CC(=C(C=C3)F)F,True,True,True,True,True,True
CN1C2=C(C=N1)C(=CC(=O)N2)C(F)(F)F,True,True,True,True,True,True
CCCC1=NC2=C(C(=CS2)C3=CC=CS3)C(=O)N1CCCC(=O)N,True,True,True,True,True,True
CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CSC2=NN=C(N2C3=CC=CC=C3)C4=C(OC=C4)C,True,True,True,True,True,True
B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CCCCCCOCC3(COC3)CC,True,True,True,True,True,True
CN(CCOC)C(CN)C1=CC(=CC(=C1)F)F,True,True,True,True,True,True
CCC12C3C(C(N1C(=O)N(C2=O)C4=CC(=CC=C4)F)C5=CC=C(C=C5)Br)C(=O)N(C3=O)C(C)(C)C,True,True,True,True,True,True
COC1=CC=C(C=C1)OC2=C(C=C(C=C2)S(=O)(=O)C3(CCC4(C3)CCNCC4)C(=O)NO)Cl,True,True,True,True,True,True
C1=CC(=CC=C1C2=CC=C(C=C2)OCCC(=O)O)C(F)(F)F,True,True,True,True,True,True
CC1=C(C=CC2=C1C=C(N2CC(C)N3CCN(CC3)S(=O)(=O)C)C#N)CN4CCC(CC4)NC5=C6C=C(SC6=NC(=N5)OC)CC(F)(F)F,True,True,True,True,True,True
C1=CC=NC=C1.C1=CC=NC=C1.C1=CC=NC=C1.C1=CC=NC=C1.O.O.[Cl-].[Cl-].[Ni+2],True,True,True,True,True,True
C1=CC2=C(N=C1)N(C(=N2)N)C3=CC(=C(C=C3Cl)Cl)Cl,True,True,True,True,True,True
C1CN(CCC1C(=O)N)C(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=N4,True,True,True,True,True,True
CN1C=CN=C1SC2=CC=C(C=C2)NC(=O)C3CCCC3CN,True,True,True,True,True,True
CCCN1C=C(C=N1)C(=O)NC2CCOC2C3=NC=CN3CC,True,True,True,True,True,True
C1CC(C(C1)C(=O)NCCC#N)CN,True,True,True,True,True,True
COC1=C(C=C(C=C1)CSC2=NN=C(C(=O)N2CC=C)NC3=CC=C(C=C3)Br)OC,True,True,True,True,True,True
CC(C)OP(=O)(NC1=CC=CC(=C1)C(F)(F)F)OC(C)C,True,True,True,True,True,True
CN(C1=CC=CC=C1)C(=O)CN2C(=O)C=CC=N2,True,True,True,True,True,True
CCOC1=CC=CC=C1C(=O)CSC2=CC=CC=C2Br,True,True,True,True,True,True
CCOC1=C(C=CC(=C1)S(=O)(=O)NC2=CC(=C(C3=CC=CC=C32)O)SCC(=O)O)Cl,True,True,True,True,True,True
CCC1C(=O)N(C(S1)C2=CC=CC=C2C)CCN(C)C(=O)NCC,True,True,True,True,True,True
CC1=CC=C(C=C1)S(=O)(=O)N2C3C(C4=CC=CC=C42)C(=C5C3(OCC6=C5C=C(C=C6)Cl)C7=CC=CC=C7)C8=CC=C(C=C8)OC,True,True,True,True,True,True
CC(C)(C)C1=NC(=CS1)CN=C(N)NC2=CC=CC=C2OC,True,True,True,True,True,True
CC1CCC(CC1)NS(=O)(=O)CC2=CC=CC(=C2)CO,True,True,True,True,True,True
C1CC(=O)NC(=O)C1N2CC3=C(C=C(C=C3C2=O)F)C4CCN(CC4)CC5=CC6=C(C=C5)N=CC=C6,True,True,True,True,True,True
CCCNC(C)C1CCN(CC1)CC(=O)N(CC)CC,True,True,True,True,True,True
CCC.CCCC1=CC(=C(C=C1C(=CCC)N(C)C(CCC=CC(C)CCC=C)C(C)C2=CC=C(C=C2)F)PC(CC)CCOCCC)F.C1CN(CCNC1=O)C=O,True,True,True,True,True,True
CC1CCCC(C1)(CNC(=NC)NCCC2=CC=CO2)N(C)C.I,True,True,True,True,True,True
CCC1=C(C2=C(C(=C1)C)N(C=C2)SI)C(C3=NC4=C(N3)C=C(C=C4)C#N)(C(F)(F)F)NC,True,True,True,True,True,True
C1=CC(=CC=C1C2=NOC(=C2C3=CN(C=N3)C4=NC=C(C=C4)C#N)C(F)(F)F)F,True,True,True,True,True,True
CC(C1=NC=CN=C1C2=NC=CC=N2)NC(=O)C3=CC(=CC(=C3)F)C(F)(F)F,True,True,True,True,True,True
CC(C)C(C(C)(C)C)OC(=O)C(C)OP(=O)(O)O,True,True,True,True,True,True
CC1=CN(N=C1)CC2=C(C=CS2)C#CCCO,True,True,True,True,True,True
CC1=NC2=C(N1C)C=CC(=C2)CC(=O)NC3=CC=CC=N3,True,True,True,True,True,True
C1C(C=CC1NC(=O)C2=CC=NO2)C(=O)O,True,True,True,True,True,True
CCCC1=C(C2=C(C=C1)OC(=C2C)CC3=CC=CC=C3)O,True,True,True,True,True,True
CC1=NC(=C(C=C1)C(=O)NCC(=O)NCC(=O)O)C,True,True,True,True,True,True
CCCCNC(=[NH+]CCCC)SCC(=O)NC1=C(C=CC(=C1C)NS(=O)(=O)C2=CC=C(C=C2)N3CCCNC(=CC=C(C(=CC3)NCCCN(C4=CC=C(C=C4)S(=O)(=O)NC5=C(C(=C(C=C5)C)NC(=O)CSC(=[NH+]CCCC)NCCCC)C)O)NNO)C(=O)NNO)C,True,True,True,True,True,True
C1CC2C(CC1N2C(=O)C3=CC(=CC(=C3)Br)Cl)C(=O)O,True,True,True,True,True,True
CC1=CC(=CC=C1)COC2=C(C=C(C=C2)Br)C=C3C(=O)NC(=NC4=C(C(=CC=C4)Cl)Cl)S3,True,True,True,True,True,True
C1C=NC2=C1N=CN=C2C3=C(N=CC=C3)CC4=C(C=CC(=C4F)CC(=O)C5=CC(=CC=C5)N)F,True,True,True,True,True,True
CN(CCC1=CNC2=C1C=CC(=C2)Cl)CC3=CC(=CC=C3)OCCCF,True,True,True,True,True,True
