SMILES,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,PG Explainer
C1=CC(=CC=C1[N+](=O)[O-])SCC(C(=O)O)Cl,True,True,True,True,True,True
CCCNC1=NC(=CC(=C1)[N+](=O)[O-])NC2CC2(C)C,True,True,True,True,True,True
CC(CN(C)C(=O)NCCC1CCN(CC1)C)C(=O)O,True,True,True,True,True,True
CC(C1CCC(CC1)OC)(C(C(=O)O)N)I,True,True,True,True,True,True
CN(C)CCC1CCN(CC1)C(=O)C2CC(CN2C(=O)OCC3=CC=C(C=C3)[N+](=O)[O-])S,True,True,True,True,True,True
CC1CCN(C1CO)CC2=NOC(=N2)C3CC3,True,True,True,True,True,True
CCOC(=O)CCCCC1=CN=C(C=C1)C#CC=CC2=C(CCCC2(C)C)C,True,True,True,True,True,True
CN(C)CC1=NC2=CC=CN(C2=N1)CC3=CC(=C(C=C3)C(=O)O)OC,True,True,True,True,True,True
CC(C)(C)C(CCO)NC(=O)CC1(CCC1)OC,True,True,True,True,True,True
CC1=C(C2=C(C=C1)SC(=NC(=O)CCSC3=CC=C(C=C3)F)N2C)C,True,True,True,True,True,True
C1=CC=NC(=C1)CN2C3=CC=CC(=C3C=N2)N,True,True,True,True,True,True
C1CC(OC1)CNC(=O)COC2=CC3=C(C=C2)C=C(C=C3)C4=CN=CC=C4,True,True,True,True,True,True
CC1CNCCC1OC(=O)C(C)(C)C.C1=CC=C(C=C1)C(=O)OC(C(C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,True,True,True,True,True,True
CC1=CC=C(C=C1)S(=O)(=O)NN=C(C)C2=CC(=C(C=C2)O)OC,True,True,True,True,True,True
CN1C2=C(C(=O)NC1=O)N(C(=N2)N=NC3=C(NC4=CC=CC=C43)O)CC(COC5=CC=C(C=C5)OC)O,True,True,True,True,True,True
CCCC1CN(C2(CCCCC2)CN1)C(C)CCC,True,True,True,True,True,True
CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N(C)OC,True,True,True,True,True,True
CC1=NC=C(C(=N1)OCC2CC2C3=NC(=C(C=C3)C=C)C=C)C4CCC(=O)CC4,True,True,True,True,True,True
CC1=C(SC(=N1)NC(=O)CN2C=NC3=C(C2=O)C(=CS3)C4=CC=C(C=C4)C(C)C)C(=O)OCC=C,True,True,True,True,True,True
CC1=CC(=C(C=C1)OC)C2(CCOCC2)CNC(=NC)NC3CCCCC3.I,True,True,True,True,True,True
CCC(C(=O)NC)N(CC1=C(C=CC=C1Cl)Cl)C(=O)CN(C2=CC(=C(C=C2)OC)Cl)S(=O)(=O)C3=CC=CC=C3,True,True,True,True,True,True
C1CNC(=O)N(C1)C2=CC=CC(=C2)NC(=O)CCC3CCNCC3,True,True,True,True,True,True
CCS(=O)(=O)CCN1CCC(C1C)C(=O)O,True,True,True,True,True,True
CC(C)(C)[Si](C)(C)OC12CC1(CC3(C2OC=C3)O[Si](C)(C)C)F,True,True,True,True,True,True
CC1(C2=CC=CC=C2C3=C1C=C(C=C3)N(C4=CC5=C(C=C4)C6=CC=CC=C6C57C8=C(C=CC(=C8)C9CC1CCCC(C9)CC1)C1=C7C=C(C=C1)C1CC2CCCC(C1)CC2)C1=CC=CC=C1C1=CC=CC=C1)C,True,True,True,True,True,True
C1CC(CC(C1)N2C3=CC(=NC=C3N=C2C4=CC=CC=C4F)C5=NC=NN5)N6CC7=C(C6=O)C=C(C=C7)Cl,True,True,True,True,True,True
C1CCC(C1)N2C(=CC(=N2)CNC(=O)NC3=CC=C(C=C3)C(F)(F)F)C4=CC=NC=C4,True,True,True,True,True,True
CC1(C2CCC3(CCCC=C3C2(CC4=C1ON=C4)C)C)C,True,True,True,True,True,True
CC1(OCCO1)C2=C(C=C(C=C2)Br)F,True,True,True,True,True,True
CC1=C(SN=N1)C2=NN=C(O2)SCC3=CC=C(C=C3)[N+](=O)[O-],True,True,True,True,True,True
COC(=O)C1CCC(C1)NC2=CC=CC(=N2)C#N,True,True,True,True,True,True
CNC(CC1=CC=C(C=C1)C2=NC=C(C=N2)C3=C(C=C(C=C3)F)F)C(=O)O,True,True,True,True,True,True
CC.CC(C)N1C(=CC=N1)C2=C(C=CC=N2)COC3=C(C(=C(C=C3)O)O)C=O,True,True,True,True,True,True
C1CCC(C1)NC2=NC(=NC(=C2)C3=CC=CC=C3)NCC4=CC=CC=C4,True,True,True,True,True,True
CC1=NN(C=C1Cl)CCCNC(=O)C2=CC=C(O2)COC3=CC=C(C=C3)C(=O)OC,True,True,True,True,True,True
CN(C)CCNC1=CC(=CC(=C1)C2=NC=CC3=C2CC=C(N3)C4=NNC5=C4N=C(C=C5)C6=CN=CC(=C6)CNCC7CCCC7)F,True,True,True,True,True,True
CC1=CC(=C(C=C1C(C=O)N(C)C)Cl)OC,True,True,True,True,True,True
CC1=CC2=C(C=C1NS(=O)(=O)C3=CC=CC=C3Br)NC(=O)N2,True,True,True,True,True,True
B12C3=C(C=C(C=C3)C(C)(C)C)N(C4=C1C(=CC(=C4)C)N5C6=C(C=C(C=C26)C(C)(C)C)C7(C5(CCCC7)C)C)C8=C(C=C(C=C8)C(C)(C)C)C9=CC1=CC=CC=C1C=C9,True,True,True,True,True,True
CCC1=CSC(=N1)N(CC)C2CCNC2,True,True,True,True,True,True
CC1=CC(=C(N1C)C)C(=O)COC(=O)C2=CC=CC=C2OC,True,True,True,True,True,True
CC(CO)N1C(C23CCC(O2)C(C3C1=O)C(=O)OCC=C)C(=O)N(CC=C)C(C)(C)C,True,True,True,True,True,True
CC1(C2=CC=CC=C2C3=CC(=C(C=C31)C4=CC=CC(=C4)C5=CC(=CC=C5)C6=NC(=NC(=N6)C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC1=CC=CC=C19)C.CC1(C2=CC=CC=C2C3=CC(=C(C=C31)C4=CC=CC(=C4)C5=CC(=CC=C5)C6=NC(=NC(=N6)C7=CC=C(C=C7)C8=CC=CC=C8)C9=CC=CC=C9)C1=CC=CC2=CC=CC=C21)C.C1=CC=C(C=C1)C2=CC(=NC(=N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=C(C=C6C7=CC=CC=C7C8(C6=C5)C9=CC=CC=C9C1=CC=CC=C81)C1=CC=CC2=CC=CC=C21)C1=CC=CC=C1.C1=CC=C(C=C1)C2=CC(=NC(=N2)C3=CC=CC(=C3)C4=CC=C(C=C4)C5=C(C=C6C7=CC=CC=C7C8(C6=C5)C9=CC=CC=C9C1=CC=CC=C81)C1=CC=CC2=CC=CC=C21)C1=CC=CC=C1,True,True,True,True,True,True
CC(=NN)C1=C(C=CC(=C1)N)O,True,True,True,True,True,True
CC1C2=NC=C(N2CCN1C(=O)C3=CC=CS3)CN4C=CC=N4,True,True,True,True,True,True
CNC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)NCC2CCOC2,True,True,True,True,True,True
COC(C1=CC(=C(C=C1)Cl)N)OC,True,True,True,True,True,True
C1CN(CCC1OCCCN)C(=O)C2=CC(=C(C=C2)Br)O,True,True,True,True,True,True
CCOCC(=O)N1CCCC2(C1)CN(C(=O)CO2)C3=CC=CC=C3,True,True,True,True,True,True
CC(=O)NC1=NN=C(S1)C2(CN3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-].[Na+],True,True,True,True,True,True
COC1=CC=CC=C1C2=NN3C(=NC=C3CCN)C=C2,True,True,True,True,True,True
CC1=C(C(=NN1CC2=CC=C(O2)C(=O)NC3=CN(N=C3)CC4=CC(=CC=C4)OC)C)Br,True,True,True,True,True,True
CCCC[Sn](CCCC)(CCCC)C1=CC=C(S1)C2=CC=C(S2)N(C)C,True,True,True,True,True,True
CC1(C2=CC=CC=C2C3=C1C=C4C5=C(C=C(C=C5)C6=CC=C(C=C6)C7=CC=C(C=C7)N(C8=CC=C(C=C8)C9=CC=CC=C9)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=CC=C1C4=C3)C,True,True,True,True,True,True
C1CCC(=O)C(C1)CC#CC(=O)C2=CC=CC=C2,True,True,True,True,True,True
CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)N(C(=O)C(F)(F)F)C4(CCCOC4)CC(=O)NO,True,True,True,True,True,True
CC1=CN=C(O1)C(C)NCC2CC3CC2C=C3,True,True,True,True,True,True
CC=C(CNC(=O)C1CCCN1)C=CC(=C)C#N,True,True,True,True,True,True
CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC(=CC=C4)C(=O)NCC5=NC=CN=C5,True,True,True,True,True,True
C#CCOC(=O)C1=CC(=C(C(=C1F)CO)F)F,True,True,True,True,True,True
CC(C)(CCO)NC1=NC(=NC(=N1)N)N2CCCCC2,True,True,True,True,True,True
CC(C)(C)OC(=O)NCC1(CCCC1)C(=O)NCC2=CC=C(C=C2)COCC(F)(F)F,True,True,True,True,True,True
CC1=C(C=CC(=C1)OC)CCCC(=O)NN=CC2=CC=C(O2)C3=CC=C(C=C3)Br,True,True,True,True,True,True
CC1=C(N2C=CC=CC2=N1)C(=O)NCCCCCC(=O)NCCCCCC(=O)O,True,True,True,True,True,True
COC(=O)N1CC2=C(N=CN2C3=C1C=C(C=C3)Cl)C(=O)O,True,True,True,True,True,True
C1CC(COC1)C(=O)C2=CC=C(O2)Cl,True,True,True,True,True,True
CC(=CC(=O)C)O.CC(=CC(=O)C)O.CC(=CC(=O)C)O.CC(=CC(=O)C)O.CC1(C2=C(C3=[C-]C=CC=C31)N=CC=C2)C.C[Si]1(C2=C(C3=[C-]C=CC=C31)N=CC=C2)C.C1=CC=C2C(=C1)C3=CC=CC=C3C24C5=C(C6=[C-]C=CC=C46)N=CC=C5.C1=CC=C2C(=C1)C3=CC=CC=C3C24C5=C(C6=[C-]C=CC=C46)N=CC=C5.C1=CC=C2C(=C1)C3=CC=CC=C3C24C5=C(C6=[C-]C=CC=C46)N=CC=C5.C1=CC=C2C(=C1)C3=CC=CC=C3C24C5=C(C6=C4C7=CC=CC=C7[N-]6)N=CC=C5.C1=CC=C2C(=C1)C3=CC=CC=C3C24C5=C(C6=C4C7=CC=CC=C7[N-]6)N=CC=C5.C1=CC=C2C(=C1)C3=CC=CC=C3C24C5=C(C6=C4C7=CC=CC=C7[N-]6)N=CC=C5.C1=CC=C2C(=C1)C3=C([N-]2)C4=C([Si]35C6=CC=CC=C6C7=CC=CC=C57)C=CC=N4.C1=CC=C2C(=C1)C3=C([N-]2)C4=C([Si]35C6=CC=CC=C6C7=CC=CC=C57)C=CC=N4.C1=CC=C2C(=C1)C3=C([N-]2)C4=C([Si]35C6=CC=CC=C6C7=CC=CC=C57)C=CC=N4.C1=CC=C2C(=C1)C3=CC=CC=C3[Si]24C5=C(C6=[C-]C=CC=C46)N=CC=C5.C1=CC=C2C(=C1)C3=CC=CC=C3[Si]24C5=C(C6=[C-]C=CC=C46)N=CC=C5.C1=CC=C2C(=C1)C3=C(S2)C=CC(=C3)C4(C5=C(C6=[C-]C=CC=C64)N=CC=C5)C7=CC8=C(C=C7)SC9=CC=CC=C98.[Pt].[Pt].[Pt].[Pt].[Pt].[Pt].[Pt+2].[Pt+2].[Pt+2].[Pt+2],True,True,True,True,True,True
CC1(CCN(C1)C2CC(C2)N3C4=CC=CC=C4C5(C3=O)CCN(CC5)C6=CC=CC=N6)C,True,True,True,True,True,True
CCC(C(=O)O)OCCOC(CC)C(=O)O,True,True,True,True,True,True
COC1CCC(CC1)NC(=O)C2=CC3=C(C=C2)OCCN4C3=CN=C4,True,True,True,True,True,True
CCCCCCCCCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCC=CCC=CCC=CCC,True,True,True,True,True,True
CC(=O)OCC1C(C=CC(O1)OCCN(CCO)C(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)OC(=O)C,True,True,True,True,True,True
CC1=C(C=CC(=C1C(C)(C)C)C2=CC(=NC=N2)NC3=NN4CCN(CC4=C3)C)CNC(=O)N5CCCC5,True,True,True,True,True,True
C1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3Cl)F.Cl,True,True,True,True,True,True
COC1=CC=CC(=C1)CCCN2CCN(CC2)C(=O)NC3CC3,True,True,True,True,True,True
